id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
deut1077,Was wird wohl mein schaetzlein denken,,"Europa, Mitteleuropa, Deutschland, Rheinpfalz",,,,,,,,erk1893liederhort2,,,,,,514a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1077.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1077.krn,deut1077.krn,kern,f93e55c7634f9ebe9871042e8c61a11f
deut1078,Ich hab ein kleines huettchen,,"Europa, Mitteleuropa, Deutschland",,,,,,,,erk1893liederhort2,,,,,,516,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1078.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1078.krn,deut1078.krn,kern,60c6f2839bb2e193cb821dac1befead6
deut1079,Als ich an einem sommertag,,"Europa, Mitteleuropa, Deutschland, Altmark",,,,,,,,erk1893liederhort2,,,,,,517,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1079.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1079.krn,deut1079.krn,kern,96d0cda354fed5079afed0bdb3ddf9f1
deut1080,Als ich an einem sommertag,,"Europa, Mitteleuropa, Deutschland, Franken",,,,,,,,erk1893liederhort2,,,,,,517a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1080.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1080.krn,deut1080.krn,kern,a2dc09cb9cce7b6c90647023a337597d
deut1081,Als ich an einem sommertag,,"Europa, Mitteleuropa, Deutschland, Schleswig - Holstein; Nassau",,,,,,,,erk1893liederhort2,,,,,,517b,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1081.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1081.krn,deut1081.krn,kern,a499bd64223a6e5804fda92f760df4da
deut1082,Denk ich alleweil,,"Europa, Mitteleuropa, Deutschland, Franken",,,,,,,,erk1893liederhort2,,,,,,518,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1082.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1082.krn,deut1082.krn,kern,72c6d9a8bbb5a1e5ca11d3cb00b9be89
deut1083,Schoenstes schaetzchen,,"Europa, Mitteleuropa, Deutschland, Hessen, Odenwald; Wetterau",,,,,,,,erk1893liederhort2,,,,,,518a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1083.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1083.krn,deut1083.krn,kern,f1352c367345c2316acc7e63c686370e
deut1084,Schoenstes schaetzchen,,"Europa, Mitteleuropa, Deutschland, Rheinpfalz",,,,,,,,erk1893liederhort2,,,,,,518b,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1084.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1084.krn,deut1084.krn,kern,d0b3693659f2b147474805d11b6b8917
deut1085,Geh mein hansei,,"Europa, Mitteleuropa, Deutschland, Ober - Bayern",,,,,,,,erk1893liederhort2,,,,,,519,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1085.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1085.krn,deut1085.krn,kern,b8ade6a5d891302ef968bd60555c55d8
deut1086,Es ist fuerwahr kein kreatur,,"Europa, Mitteleuropa, Deutschland",,,,,,,,erk1893liederhort2,,,,,,520,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1086.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1086.krn,deut1086.krn,kern,8cfeda8e96f37607684ef551f12d7198
deut1087,Es fliegt gar manches voegelein,,"Europa, Mitteleuropa, Deutschland, Thueringen",,,,,,,,erk1893liederhort2,,,,,,521,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1087.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1087.krn,deut1087.krn,kern,7d941faa97e4545626acebd2f65cb3d1
deut1088,Gestern abend in der stillen ruh,,"Europa, Mitteleuropa, Deutschland, Schwaben, Kuestrin",,,,,,,,erk1893liederhort2,,,,,,522,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1088.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1088.krn,deut1088.krn,kern,caba0e54a3974851139eee66002890dc
deut1089,Gestern abend in der stillen ruh,,"Europa, Mitteleuropa, Deutschland, Hessen, Darmstadt, Dreieichenhain",,,,,,,,erk1893liederhort2,,,,,,522a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1089.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1089.krn,deut1089.krn,kern,3e773a77aa891a64925dbb91556891d2
deut1090,Gestern abend in der stillen ruh,,"Europa, Mitteleuropa, Deutschland, Hessen, Odenwald",,,,,,,,erk1893liederhort2,,,,,,522b,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1090.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1090.krn,deut1090.krn,kern,24ea1cdd769dc7ebaef2ede5bf815220
deut1091,Gestern abend in der stillen ruh,,"Europa, Mitteleuropa, Deutschland, Westerwald; Lahnkreis; Dillkreis",,,,,,,,erk1893liederhort2,,,,,,522c,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1091.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1091.krn,deut1091.krn,kern,a3c2e128cf41e4378c6232c7f9f33a15
deut1092,Gestern abend in der stillen ruh,,"Europa, Mitteleuropa, Deutschland, Rheinpfalz",,,,,,,,erk1893liederhort2,,,,,,522d,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1092.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1092.krn,deut1092.krn,kern,8e93ab319b107b35272d4bd04bf5e78a
deut1093,Ganz vergnuegt und einsam,,"Europa, Mitteleuropa, Deutschland, Thueringen",,,,,,,,erk1893liederhort2,,,,,,522e,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1093.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1093.krn,deut1093.krn,kern,e96db6301fecaf7f5004a5fd12da14a8
deut1094,Gestern abend in der stillen ruh,,"Europa, Mitteleuropa, Deutschland, Rheinland; Hessen",,,,,,,,erk1893liederhort2,,,,,,522f,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1094.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1094.krn,deut1094.krn,kern,65611d63681860e57ec7f28568422fed
deut1095,Unter meines vaters seinem fenster,,"Europa, Mitteleuropa, Deutschland, Thueringen; Schlesien",,,,,,,,erk1893liederhort2,,,,,,523,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1095.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1095.krn,deut1095.krn,kern,1f284e1b9aaf36fc5b7ee4fca29c8947
deut1096,Scheint der mond so schoen,,"Europa, Mitteleuropa, Deutschland, Thueringen; Schwaben; Schlesien",,,,,,,,erk1893liederhort2,,,,,,524,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1096.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1096.krn,deut1096.krn,kern,900f1191cd01e8d09958efac51d712a3
deut1097,Maedele ruck an meine gruene seite,,"Europa, Mitteleuropa, Deutschland, Schwaben",,,,,,,,erk1893liederhort2,,,,,,525,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1097.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1097.krn,deut1097.krn,kern,f459fc844c75e03426a37a5ca48e72d5
deut1098,Ich wollt ein baeumlein steigen,,"Europa, Mitteleuropa, Deutschland, Harz; Hannover",,,,,,,,erk1893liederhort2,,,,,,527,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1098.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1098.krn,deut1098.krn,kern,f8ae57e49e3290e53f60d9c553b22432
deut1099,Ich wollt ein baeumlein steigen,,"Europa, Mitteleuropa, Deutschland, Hessen, Darmstadt; Schwalbach",,,,,,,,erk1893liederhort2,,,,,,527a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1099.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1099.krn,deut1099.krn,kern,927898dcebbcebde162f92c7591f80d3
deut1100,Des abends wenn ich schlafen geh,,"Europa, Mitteleuropa, Deutschland, Siebengebirge; Hessen, Darmstadt",,,,,,,,erk1893liederhort2,,,,,,527b,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1100.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1100.krn,deut1100.krn,kern,ac7363c5a4159d6d4b4c51bc56cc3540
deut1101,Des abends wenn ich schlafen geh,,"Europa, Mitteleuropa, Deutschland, Lahnkreis; Dillkreis; Westerwald",,,,,,,,erk1893liederhort2,,,,,,527c,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1101.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1101.krn,deut1101.krn,kern,49c43c346321963c1b8e294d804c8ff2
deut1102,In den garten wolln wir gehn,,"Europa, Mitteleuropa, Deutschland, Sueddeutschland, Franken",,,,,,,,erk1893liederhort2,,,,,,528,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1102.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1102.krn,deut1102.krn,kern,03747beaaa468329371c53abe3fda515
deut1103,In den garten wolln wir gehn,,"Europa, Mitteleuropa, Deutschland, Hessen, Wetterau",,,,,,,,erk1893liederhort2,,,,,,528a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,compound duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1103.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1103.krn,deut1103.krn,kern,268dfac87dcd81eb2f764306149d5b27
deut1104,Hoert ihr nicht den jaeger blasen,,"Europa, Mitteleuropa, Deutschland, Hessen, Nassau, Hennethal",,,,,,,,erk1893liederhort2,,,,,,528b,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1104.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1104.krn,deut1104.krn,kern,6ae04db914c49db06717b27f50bdd32e
deut1105,Nachtigall ich hoer dich singen,,"Europa, Mitteleuropa, Deutschland",,,,,,,,erk1893liederhort2,,,,,,529,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1105.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1105.krn,deut1105.krn,kern,4cf78db40395bd9b4401621597a2d1cb
deut1106,Nachtigall ich hoer dir singen,,"Europa, Mitteleuropa, Deutschland",,,,,,,,erk1893liederhort2,,,,,,529a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1106.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1106.krn,deut1106.krn,kern,2c71ab4110fa5b81abf60e4bbfe5d7aa
deut1107,Komm zu mir in garten,,"Europa, Mitteleuropa, Deutschland, Franken ?",,,,,,,,erk1893liederhort2,,,,,,530,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1107.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1107.krn,deut1107.krn,kern,6f14d69149e96f80e3b61c328e85f9af
deut1108,Wo ist denn das maedchen,,"Europa, Mitteleuropa, Deutschland, Hessen, Odenwald, Alsbach",,,,,,,,erk1893liederhort2,,,,,,530a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1108.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1108.krn,deut1108.krn,kern,ffeb3dc2f7c13cd714baadbacc94d268
deut1109,Wie kommts dass du so traurig bist,,"Europa, Mitteleuropa, Deutschland, Thueringen",,,,,,,,erk1893liederhort2,,,,,,531a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1109.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1109.krn,deut1109.krn,kern,ed5951c77c09e2c69e75d90ab63a5112
deut1110,Wenn ich in freiheit leben will,,"Europa, Mitteleuropa, Deutschland, Brandenburg",,,,,,,,erk1893liederhort2,,,,,,531b,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1110.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1110.krn,deut1110.krn,kern,fb77e5baacaf12722545f4fea28fd8fa
deut1111,Hab ich mein tag kein gut gethan,,"Europa, Mitteleuropa, Deutschland",,,,,,,,erk1893liederhort2,,,,,,532,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1111.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1111.krn,deut1111.krn,kern,b1b930089228614717f4cbe985499de6
deut1112,Ich gung enmal spaziere,,"Europa, Mitteleuropa, Deutschland",,,,,,,,erk1893liederhort2,,,,,,533,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1112.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1112.krn,deut1112.krn,kern,a7a30cef3767866eebe5fbc0e385a2d0
deut1113,Ich gieng einmal spaziere,,"Europa, Mitteleuropa, Deutschland, Hessen, Hanau; Dillenburg",,,,,,,,erk1893liederhort2,,,,,,533a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1113.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1113.krn,deut1113.krn,kern,84dec552e1efa096283d44227d1321e0
deut1114,Ich haett emal en freier,,"Europa, Mitteleuropa, Deutschland, Hessen, Nassau",,,,,,,,erk1893liederhort2,,,,,,534,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,compound duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1114.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1114.krn,deut1114.krn,kern,4378d88e8f7705a695de48c521ba6c63
deut1115,Ei lipple loss der no rotha,,"Europa, Mitteleuropa, Deutschland, Wuerttemberg",,,,,,,,erk1893liederhort2,,,,,,535,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,compound duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1115.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1115.krn,deut1115.krn,kern,d55f91b751c8fda3f5d00a7d43da7e5b
deut1116,Ich habe mein feinsliebchen,,"Europa, Mitteleuropa, Deutschland",,,,,,,,erk1893liederhort2,,,,,,536,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1116.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1116.krn,deut1116.krn,kern,f9d70821c5c2fdd659ed28389d21e1b3
deut1117,Ich habe mein feinsliebchen,,"Europa, Mitteleuropa, Deutschland, Schlesien",,,,,,,,erk1893liederhort2,,,,,,536a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1117.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1117.krn,deut1117.krn,kern,a85ce6f5b4e45cc99e9772372e83e94a
deut1118,Jetzt kommt die zeit,,"Europa, Mitteleuropa, Deutschland, Schlesien, Hainau",,,,,,,,erk1893liederhort2,,,,,,537,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1118.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1118.krn,deut1118.krn,kern,4b8cf9f818c9c52878d552b20d0c19b1
deut1119,Jetzt kommt die zeit,,"Europa, Mitteleuropa, Deutschland, Brandenburg; Sachsen",,,,,,,,erk1893liederhort2,,,,,,537a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1119.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1119.krn,deut1119.krn,kern,bad910e2e3f32fc1a19d6f40baed224a
deut1120,Jetzt kommt die zeit,,"Europa, Mitteleuropa, Deutschland, Hessen, Odenwald",,,,,,,,erk1893liederhort2,,,,,,537b,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1120.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1120.krn,deut1120.krn,kern,94430accfd97d9c9ab27aa5b25e22c47
deut1121,Es leuchtet schon,,"Europa, Mitteleuropa, Deutschland, Uckermark, Gramzow",,,,,,,,erk1893liederhort2,,,,,,538,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1121.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1121.krn,deut1121.krn,kern,ef545e12b97a60cacca3a86ec7c207d4
deut1122,Es leuchtet schon wieder,,"Europa, Mitteleuropa, Deutschland, Pommern, Fiddichow, Brusenfelde",,,,,,,,erk1893liederhort2,,,,,,538a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1122.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1122.krn,deut1122.krn,kern,3531ac50aa224578483829b1f9b1d494
deut1123,Wilt du mei sei,,"Europa, Mitteleuropa, Deutschland, Franken",,,,,,,,erk1893liederhort2,,,,,,539,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1123.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1123.krn,deut1123.krn,kern,beaf1ec2bdc120b39db40c90bfdf1621
deut1124,Herzig lieb schaetzele,,"Europa, Mitteleuropa, Deutschland, Sueddeutschland",,,,,,,,erk1893liederhort2,,,,,,540,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1124.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1124.krn,deut1124.krn,kern,2beaf1a505cab58dd024be5a14e6cd9d
deut1125,Ich hab ein schaetzle in der naeh,,"Europa, Mitteleuropa, Deutschland, Franken",,,,,,,,erk1893liederhort2,,,,,,541,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1125.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1125.krn,deut1125.krn,kern,144d2212e9449c13663839a385e39270
deut1126,Mit sanftem kummer und sorgen,,"Europa, Mitteleuropa, Deutschland, Hessen, Odenwald",,,,,,,,erk1893liederhort2,,,,,,542,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,compound duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1126.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1126.krn,deut1126.krn,kern,62d2419a2e932d6e3b9fc838c71d6cbd
deut1127,Schoen ist die jugend,,"Europa, Mitteleuropa, Deutschland, Hessen, Lahngegend; Odenwald",,,,,,,,erk1893liederhort2,,,,,,543,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1127.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1127.krn,deut1127.krn,kern,737cdbc573d493b91a2b759f6ac51584
deut1128,Schoen ist die jugend,,"Europa, Mitteleuropa, Deutschland, Thueringen, Meiningen",,,,,,,,erk1893liederhort2,,,,,,543a,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1128.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1128.krn,deut1128.krn,kern,6ace628ece49232796e04728fbda35cf
deut1129,O himmel wie lang soll ich noch tragen,,"Europa, Mitteleuropa, Deutschland, Hessen, Darmstadt",,,,,,,,erk1893liederhort2,,,,,,544,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,compound duple,,,,False,True,Liebes - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut1129.krn&l=essen/europa/deutschl/erk&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/erk/deut1129.krn,deut1129.krn,kern,a3828916e073cfa315da8ee20d7adf0f
