id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder
l0021a,Den Em Steffen,,Luxemburg,,,,,,,delafontaine1094luxemburger,29,,,,,,,,2/4 ,,pentatonic major,F,11,False,True,"??, Liebeslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0021a.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0021a.krn,l/l0021a.krn,kern,0ebaab3698f92c179102b6e66eaedd11,Damien Sagrillo
l0021b,Flevit lepus,,Luxemburg,,,,,,,neyens1912jugendgrusse,282,176,,,,,,,2/4 ,,heptatonic ionian,F,8,False,True,,,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0021b.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0021b.krn,l/l0021b.krn,kern,abe19c1de1655df1677cfc6e858f7219,Damien Sagrillo
l0022v,Ech hun e Freier,,Luxemburg,,,,,,,delafontaine1094luxemburger,30,,,,,,,,2/4 ,,pentatonic major,F,11,False,True,"??, Liebeslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0022v.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0022v.krn,l/l0022v.krn,kern,a5d342937d026ffcc244b93c2d8faa1c,Damien Sagrillo
l0023,Meng Mamm hat mir e Man gin,,Luxemburg,,,,,,,delafontaine1094luxemburger,51,,,,,,,,2/4 ,,pentatonic (halftone),C,6,False,True,"??, Liebeslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0023.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0023.krn,l/l0023.krn,kern,431d941c77ad772b2fcab9e3aeda4ed4,Damien Sagrillo
l0024,D'Meedche vu Goetzen,,Luxemburg,,,,,,,delafontaine1094luxemburger,32,,,,,,,,6/8 ,,heptatonic major,A,8,False,True,"??, Liebeslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0024.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0024.krn,l/l0024.krn,kern,182b37b5206243b3cd567ee12eba1d37,Damien Sagrillo
l0025,Lef Gefuodesch,,Luxemburg,,,,,,,delafontaine1094luxemburger,32f,,,,,,,,3/4 ,,heptatonic ionian,G,10,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0025.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0025.krn,l/l0025.krn,kern,7b0fae04b5cd2e30c0996cc9c3267bbb,Damien Sagrillo
l0026,Zu Arel op der Knippchen,,Luxemburg,,,,,,,delafontaine1094luxemburger,33f,,,,,,,,2/4 ,,heptatonic ionian,G,9,False,True,Trinklied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0026.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0026.krn,l/l0026.krn,kern,6b6a9936a4fc850faebc9d17b8db8857,Damien Sagrillo
l0027v,Zu Arel op der Knippchen,,Luxemburg,,,,,,,delafontaine1094luxemburger,34f,,,,,,,,2/4 ,,heptatonic minor,A,7b,False,True,??/Trinklied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0027v.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0027v.krn,l/l0027v.krn,kern,820f187d45274dba0b7431de617b78f5,Damien Sagrillo
l0028,Dengelengeleng meng Fra as krank,,Luxemburg,,,,,,,delafontaine1094luxemburger,35f,,,,,,,,2/4 ,,hexatonic major,D,8,False,True,"??, Trinklied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0028.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0028.krn,l/l0028.krn,kern,e4ad2532536198715b25327984ad2764,Damien Sagrillo
l0029,Et gong emol eng Ges,,Luxemburg,,,,,,,delafontaine1094luxemburger,36,,,,,,,,3/4 2/4 ,,hexatonic major,A,10,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0029.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0029.krn,l/l0029.krn,kern,af7813a2ddf9495298fcbbabba3a2351,Damien Sagrillo
l0030,Schneiderlitchen,,Luxemburg,,,,,,,delafontaine1094luxemburger,37,,,,,,,,2/4 ,,hexatonic major,G,11,False,True,"Hochzeitslied, Trinklied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0030.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0030.krn,l/l0030.krn,kern,a2c682454be8599d5c8d4c1f2ad9da8b,Damien Sagrillo
l0031,D'Fullenhochzeit,,Luxemburg,,,,,,,delafontaine1094luxemburger,38,,,,,,,,2/4 ,,hexatonic minor,G,9b,False,True,Hochzeitslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0031.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0031.krn,l/l0031.krn,kern,20c5f01038d7fae4411fc47085f21224,Damien Sagrillo
l0032,Et wolt e Bauer seng Diechterche bestuoden,,Luxemburg ,,,,,,,delafontaine1094luxemburger,39f,,,,,,,,2/4 ,,pentatonic major,G,8,False,True,Hochzeitslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0032.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0032.krn,l/l0032.krn,kern,144fba44d642555733fd5ffcf3ed2eae,Damien Sagrillo
l0033,Op der Het do stet e Bam,,Luxemburg,,,,,,,delafontaine1094luxemburger,40f,,,,,,,,4/4 ,,heptatonic ionian,G,8,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0033.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0033.krn,l/l0033.krn,kern,c5f647fab39e7a2856032a7e68c8699a,Damien Sagrillo
l0034,Man scheckt Jokele aus,,Luxemburg,,,,,,,delafontaine1094luxemburger,41f,,,,,,,,2/4 ,,pentatonic major,A,8,False,True,"Kinderlied, Kinderliedterno - erweitert",,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0034.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0034.krn,l/l0034.krn,kern,248393a078ad413815c9a9e2c845bafc,Damien Sagrillo
l0035v,Man scheckt Jokele aus,,Luxemburg,,,,,,,delafontaine1094luxemburger,42,,,,,,,,2/4 ,,heptatonic ionian,A,8,False,True,"??, Kinderlied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0035v.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0035v.krn,l/l0035v.krn,kern,c1d5933f9d71945fa47d141cc87ec579,Damien Sagrillo
l0036,Schlacht bei der Conzerbr&uuml;ck,,Luxemburg,,,,,,,delafontaine1094luxemburger,44,,,,,,,,4/4 ,,heptatonic ionian,Bb,7b,False,True,"Kriegslied, Klagelied, geschichtliches Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0036.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0036.krn,l/l0036.krn,kern,b5d29961313f8600e5d78acf720f5370,Damien Sagrillo
l0037,Der erste sprach seid wohlgemuth,,Luxemburg,,,,,,,delafontaine1094luxemburger,46,,,,,,,,4/4 ,,hexatonic major,A,8,False,True,"??, Kriegslied, geschichtliches Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0037.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0037.krn,l/l0037.krn,kern,e278721e4ec17adb233e40ecfd3a8e33,Damien Sagrillo
l0038,Adam hatte sieben Söhn,,Luxemburg,,,,,,,delafontaine1094luxemburger,48,,,,,,,,2/4 ,,heptatonic ionian,D,9b,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0038.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0038.krn,l/l0038.krn,kern,e0a290a8635d264e3451b4c70a4a8b1b,Damien Sagrillo
l0039v,Echternacher Springprozessionslied,,Luxemburg,,,,,,,delafontaine1094luxemburger,47f,,,,,,,,2/4 ,,octatonic major,G,11,False,True,Tanzlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0039v.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0039v.krn,l/l0039v.krn,kern,978d9fac551149108fe3a24d6463849d,Damien Sagrillo
l0040,Abends und Morgens,,Luxemburg,,,,,,,delafontaine1094luxemburger,49,,,,,,,,2/4 ,,heptatonic ionian,G,9,False,True,"??, Liebeslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0040.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0040.krn,l/l0040.krn,kern,b7a9471d60108df14c50cca51426582a,Damien Sagrillo
l0041,Die untreue Braut,,Luxemburg,,,,,,,delafontaine1094luxemburger,49,,,,,,,,2/4 ,,hexatonic major,F,8,False,True,Hochzeitslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0041.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0041.krn,l/l0041.krn,kern,07134089fa670a7cc1b6c301d0c04a8d,Damien Sagrillo
l0042,Die untreue Braut,,Luxemburg,,,,,,,delafontaine1094luxemburger,51,,,,,,,,2/4 ,,heptatonic ionian,Eb,9b,False,True,Hochzeitslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=l/l0042.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/l/l0042.krn,l/l0042.krn,kern,680e825b486ed08e134eaa58a7bca725,Damien Sagrillo
n1188,Flevit lepus,,Luxemburg,,,,,,,neyens1912jugendgrusse,282,176,,,,,,,2/4 ,,heptatonic ionian,F,8,False,True,,,,https://kern.humdrum.org/cgi-bin/ksdata?file=n/n1188.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/n/n1188.krn,n/n1188.krn,kern,fbb0956a8bf50cf401e4a432fe494965,Damien Sagrillo
r0044,"Kandaaf, daat as eng löschteg Saach",,Luxemburg,,,,,,,ruden1934fraen,7,,,,,,,,4/4 ,,heptatonic ionian,G,11,False,True,Kindstaufe-Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0044.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0044.krn,r/r0044.krn,kern,11f99638ec918095fb32a23a3199bd2b,Damien Sagrillo
r0045,Wo' as sech dann dee Bauer,,Luxemburg,,,,,,,ruden1934fraen,15,,,,,,,,4/4 ,,hexatonic major,C,6,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0045.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0045.krn,r/r0045.krn,kern,4d03c8753d28b3407219fdd484db5734,Damien Sagrillo
r0046,Et war emol e Miller stolz,,Luxemburg,,,,,,,ruden1934fraen,20,,,,,,,,2/4 ,,hexatonic major,C,6,False,True,"??, Ballade?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0046.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0046.krn,r/r0046.krn,kern,c8644884e61e2f01e45b89b33b44bdad,Damien Sagrillo
r0047,Brakken hir Gee&szlig; huet den Dekkel geschannt,,Luxemburg,,,,,,,ruden1934fraen,23,,,,,,,,6/8 ,,heptatonic ionian,G,8,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0047.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0047.krn,r/r0047.krn,kern,4092f2519740d8b650bb3ac0d82523ac,Damien Sagrillo
r0048,"Mo'm Gre't, wöll der mer net gin ert Mrei?",,Luxemburg,,,,,,,ruden1934fraen,29,,,,,,,,4/4 ,,heptatonic ionian,G,10b,False,True,"??, Liebeslied?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0048.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0048.krn,r/r0048.krn,kern,8a49b2f15ee92a881e6d6b4f5cc417dc,Damien Sagrillo
r0049,Papp kommt hannert dem Uewen eraus,,Luxemburg,,,,,,,ruden1934fraen,32,,,,,,,,3/8 ,,heptatonic ionian,C,9b,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0049.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0049.krn,r/r0049.krn,kern,08fee2e973e34e3de5804358809c41fb,Damien Sagrillo
r0050,Op engem Baam de Kueder sötzt,,Luxemburg,,,,,,,ruden1934fraen,33,,,,,,,,2/4 ,,heptatonic ionian,G,10,False,True,Liebeslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0050.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0050.krn,r/r0050.krn,kern,f0c8c3f1781e12365340742615bb02a1,Damien Sagrillo
r0051,D' K&auml;ttche sollt op d' Kirmes goen,,Luxemburg,,,,,,,ruden1934fraen,38,,,,,,,,3/4 ,,hexatonic major,G,9,False,True,"??, Walzer",,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0051.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0051.krn,r/r0051.krn,kern,6999a8512a658a0c1e5e53d18ccc964e,Damien Sagrillo
r0052,Mir mussen an d' Mille goen,,Luxemburg,,,,,,,ruden1934fraen,41,,,,,,,,3/4 ,,heptatonic ionian,G,8,False,True,"??, Walzer",,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0052.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0052.krn,r/r0052.krn,kern,4181339410fbe51a52648f36814dffad,Damien Sagrillo
r0053,Schweizerimann,,Luxemburg,,,,,,,ruden1934fraen,45,,,,,,,,2/4 ,,pentatonik ,G,6,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0053.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0053.krn,r/r0053.krn,kern,0aa79f25f43c6f5f7a71c3953e2c5ba9,Damien Sagrillo
r0054,Ewell hu mir onse Paa&szlig; ,,Luxemburg,,,,,,,ruden1934fraen,49,?,,,,,,,3/4 ,,heptatonic ionian,G,9,False,True,"??, Walzer",,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0054.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0054.krn,r/r0054.krn,kern,d185d56a802dbbd01fc494a7c3cb0c03,Damien Sagrillo
r0055,De klenge Meenchen,,"Luxemburg, Echternach",,,,,,,ruden1934fraen,53,,,,,,,,3/4 ,,heptatonic ionian,D,8,False,True,"??, Liebeslied?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0055.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0055.krn,r/r0055.krn,kern,a8d3feab2fba9ec000ce74f41b623f95,Damien Sagrillo
r0056,Bruder Melchor,,Luxemburg,,,,,,,ruden1934fraen,54,,,,,,,,2/4 ,,heptatonic ionian,G,8,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0056.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0056.krn,r/r0056.krn,kern,99591e154db1068eefdde10e58ace901,Damien Sagrillo
r0057,"Madam, Madam, nach Hause sollt Ihr kommen",,Luxemburg,,,,,,,ruden1934fraen,58,,,,,,,,2/4 ,,octatonic major,G,7b,False,True,"??, Tod, Ehebruch",,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0057.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0057.krn,r/r0057.krn,kern,43ee367e9236c0ad4abef0b718090f64,Damien Sagrillo
r0058,Die Gedanken sind frei,,Luxemburg,,,,,,,ruden1934fraen,64,,,,,,,,3/4 ,,heptatonic ionian,C,10,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0058.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0058.krn,r/r0058.krn,kern,564faa494b64c7634c5db4955b03a2e4,Damien Sagrillo
r0059,Schön ist die Jugend,,Luxemburg,,,,,,,ruden1934fraen,66,,,,,,,,3/4 4/4 ,,heptatonic ionian,Bb,8,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0059.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0059.krn,r/r0059.krn,kern,8b59569c7ea477413fdd77d585cf0da9,Damien Sagrillo
r0060,Feder-die-Gans,,Luxemburg,,,,,,,ruden1934fraen,,,,,,,,,3/4 4/4 2/4 ,,heptatonic ionian,G,9,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0060.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0060.krn,r/r0060.krn,kern,05a299fa4cbe5d893c896e64a20a3c50,Damien Sagrillo
r0061,Eine gruselige Geschichte,,Luxemburg,,,,,,,ruden1934fraen,70,,,,,,,,4/4 ,,heptatonic ionian,Bb,10b,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0061.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0061.krn,r/r0061.krn,kern,04254e06cc314d39ad3555bbcbdf4c51,Damien Sagrillo
r0062,Möllerliddchen,,Luxemburg,,,,,,,ruden1934fraen,72,,,,,,,,6/8 ,,heptatonic ionian,G,9,False,True,??,,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0062.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0062.krn,r/r0062.krn,kern,41dff142828cc50a89af26898b9fa338,Damien Sagrillo
r0063,De Malbrough,,Luxemburg,,,,,,,ruden1934fraen,74,,,,,,,,2/4 ,,hexatonic major,G,6,False,True,"Kriegslied, historisches Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=r/r0063.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/r/r0063.krn,r/r0063.krn,kern,cdd31e10b2c680ed52a89ec58da9ffda,Damien Sagrillo
s0064,Wir haben verloren ein Bl&uuml;melein,,Luxemburg,,,,,,,spedener1886bauernhochzeit,18,,,,,,,,2/4 ,,pentatonic major,F,5,False,True,"Liebeslied, Brautlied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0064.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0064.krn,s/s0064.krn,kern,08d15b4f0e9c94c27384577768fd0b82,Damien Sagrillo
s0065,Klein M&uuml;tterchen geht,,Luxemburg,,,,,,,spedener1886bauernhochzeit,18,,,,,,,,2/4 ,,hexatonic major,F,6,False,True,Brautlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0065.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0065.krn,s/s0065.krn,kern,3e53d7e60ed165aed5a89d74b51db8d1,Damien Sagrillo
s0066,Als ich noch jung war und klein,,Luxemburg,,,,,,,spedener1886bauernhochzeit,66,,,,,,,,3/4 4/4 2/4 ,,octatonic major,F,8,False,True,"Brautlied, Br&auml;utigam, Jugend",,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0066.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0066.krn,s/s0066.krn,kern,6af5ca3ca8ba592037ce822a429cabc8,Damien Sagrillo
s0067,Kommst du nit hurtig heraus in unsere Mitt'?,,Luxemburg,,,,,,,spedener1886bauernhochzeit,19,,,,,,,,2/4 ,,tetratonic,F,4,False,True,Brautlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0067.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0067.krn,s/s0067.krn,kern,7702dd717f174235c52bb401fbc6e21d,Damien Sagrillo
s0068,Kommst du nit,,Luxemburg,,,,,,,spedener1886bauernhochzeit,20,,,,,,,,2/4 ,,heptatonic ionian,F,7b,False,True,Brautlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0068.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0068.krn,s/s0068.krn,kern,1888dd1a838d7cd351cabc6b154f3ad1,Damien Sagrillo
s0069,Ech ko'm de Muorgen do uowen durch' t Duorf,,Luxemburg,,,,,,,spedener1886bauernhochzeit,29,,,,,,,,2/4 ,,heptatonic ionian,F,11,False,True,Brautlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0069.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0069.krn,s/s0069.krn,kern,0f214271d274456e8bebac4633170442,Damien Sagrillo
s0070,Du brauchs jo net ze kreischen,,Luxemburg,,,,,,,spedener1886bauernhochzeit,30,,,,,,,,2/4 ,,tetratonic,F,8,False,True,"Brautlied, Hochzeitslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0070.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0070.krn,s/s0070.krn,kern,ba91baf038f36b6350abeaadf6137dca,Damien Sagrillo
s0071,"Komm heraus, du traurige Braut",,Luxemburg,,,,,,,spedener1886bauernhochzeit,32,,,,,,,,2/4 ,,octatonic major,F,9b,False,True,Hochzeitslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0071.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0071.krn,s/s0071.krn,kern,027e9bb879f8e5a16f7a9190caf16e72,Damien Sagrillo
s0072,Als Gott hat Adam erschaffen,,Luxemburg,,,,,,,spedener1886bauernhochzeit,41,,,,,,,,4/4 ,,pentatonic major,Bb,8,False,True,"Hochzeitslied, religiöses Ehestandslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0072.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0072.krn,s/s0072.krn,kern,5a2311a7cb31f8e085c8b3073538b8ac,Damien Sagrillo
s0073v,Als Gott den Adam hat erschaffen,,Luxemburg,,,,,,,spedener1886bauernhochzeit,42,,,,,,,,3/4 ,,hexatonic major,F,6,False,True,"Hochzeitslied, religiöses Ehestandslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0073v.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0073v.krn,s/s0073v.krn,kern,f19ae44bbd6deec7916ba0626d274776,Damien Sagrillo
s0074,Als Gott den Adam hat erschaff'n,,Luxemburg,,,,,,,spedener1886bauernhochzeit,43,,,,,,,,3/4 ,,heptatonic ionian,C,8,False,True,"Hochzeitslied, religiöses Ehestandslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0074.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0074.krn,s/s0074.krn,kern,5bed5cc59478ebda8ad0bd2de776aa63,Damien Sagrillo
s0075,Meng Mamm huot mer e Man gin,,Luxemburg,,,,,,,spedener1886bauernhochzeit,44,,,,,,,,2/4 ,,heptatonic ionian,C,7b,False,True,"Liebeslied, Ehestamd, Spott",,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0075.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0075.krn,s/s0075.krn,kern,66239bdad67d7fc8f06fe1aa04ee2359,Damien Sagrillo
s0076,"Le'f Gefuodesch, d' Hinger rotschen",,Luxemburg,,,,,,,spedener1886bauernhochzeit,51,,,,,,,,3/4 ,,heptatonic ionian,G,8,False,True,"??, Trinklied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0076.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0076.krn,s/s0076.krn,kern,1ab2fab4be7046f9a9a9919a3fd52438,Damien Sagrillo
s0077,A wu santi,,Luxemburg,,,,,,,spedener1886bauernhochzeit,58,,,,,,,,2/4 ,,hexatonic major,G,8,False,True,Trinklied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0077.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0077.krn,s/s0077.krn,kern,79e37a32f4ccd69d3c5335dad7c2f3cd,Damien Sagrillo
s0078,Das ist ein harte Bu&szlig;,,Luxemburg,,,,,,,spedener1886bauernhochzeit,67,,,,,,,,4/4 ,,heptatonic minor,A,8,False,True,spöttisches Abschiedslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0078.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0078.krn,s/s0078.krn,kern,f5872aad34e59a0bf2c3c7cb5b49bb61,Damien Sagrillo
s0079,Musikanten-Vierzeiler 1,,Luxemburg,,,,,,,spedener1886bauernhochzeit,70,,,,,,,,2/4 ,,heptatonic ionian,C,8,False,True,"Hochzeitslied, Brautlied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0079.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0079.krn,s/s0079.krn,kern,42a141135e49c3b8b57e91f03fb6789e,Damien Sagrillo
s0080,Musikanten-Vierzeiler 2,,Luxemburg,,,,,,,spedener1886bauernhochzeit,70,,,,,,,,2/4 ,,hexatonic major,F,6b,False,True,Brautlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0080.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0080.krn,s/s0080.krn,kern,2e26ea9583a5ae053fccf04645a2e5cb,Damien Sagrillo
s0081,Musikantenvierzeiler 3,,Luxemburg,,,,,,,spedener1886bauernhochzeit,71,,,,,,,,2/4 ,,hexatonic major,F,6b,False,True,"Liebeslied, Brautwerbung",,,https://kern.humdrum.org/cgi-bin/ksdata?file=s/s0081.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/s/s0081.krn,s/s0081.krn,kern,6043bad4dd62a36b3bfd11d8d198607d,Damien Sagrillo
